InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
546388,22081,RIBBON REEL FLORA + FAUNA ,1,2011-03-11 13:42:00,3.29,,United Kingdom
547498,22248,DECORATION  PINK CHICK MAGIC GARDEN,1,2011-03-23 12:24:00,0.85,15021.0,United Kingdom
575914,22867,HAND WARMER BIRD DESIGN,12,2011-11-11 16:31:00,2.1,17071.0,United Kingdom
569243,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2011-10-03 09:44:00,8.25,13344.0,United Kingdom
557279,22925,BLUE GIANT GARDEN THERMOMETER,6,2011-06-19 12:10:00,5.95,18077.0,United Kingdom
560398,21563,RED HEART SHAPE LOVE BUCKET ,12,2011-07-18 14:10:00,2.95,12731.0,France
562716,20725,LUNCH BAG RED RETROSPOT,20,2011-08-08 15:35:00,1.65,14257.0,United Kingdom
567200,21989,PACK OF 20 SKULL PAPER NAPKINS,12,2011-09-19 10:15:00,0.85,16460.0,United Kingdom
577230,23365,SET 12 COLOUR PENCILS LOVE LONDON,48,2011-11-18 12:08:00,0.65,18034.0,United Kingdom
554993,22898,CHILDRENS APRON APPLES DESIGN,2,2011-05-29 14:13:00,1.95,17051.0,United Kingdom
545667,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,1,2011-03-04 16:07:00,5.79,,United Kingdom
567128,21466,RED FLOWER CROCHET FOOD COVER,2,2011-09-16 14:04:00,3.75,18055.0,United Kingdom
561231,47566,PARTY BUNTING,8,2011-07-26 10:20:00,4.95,15855.0,United Kingdom
C540417,22197,SMALL POPCORN HOLDER,-10,2011-01-07 10:56:00,0.85,13680.0,United Kingdom
541596,22271,FELTCRAFT DOLL ROSIE,2,2011-01-19 16:18:00,2.95,17602.0,United Kingdom
562104,23168,CLASSIC CAFE SUGAR DISPENSER,11,2011-08-02 14:31:00,3.29,,United Kingdom
565207,22508,DOORSTOP RETROSPOT HEART,2,2011-09-01 16:46:00,3.75,16764.0,United Kingdom
573879,23462,ROCOCO WALL MIRROR WHITE,1,2011-11-01 13:21:00,19.95,15039.0,United Kingdom
537224,21481,FAWN BLUE HOT WATER BOTTLE,2,2010-12-05 16:24:00,2.95,13174.0,United Kingdom
576590,23311,VINTAGE CHRISTMAS STOCKING ,6,2011-11-15 14:30:00,2.55,16240.0,United Kingdom
553889,22430,ENAMEL WATERING CAN CREAM,4,2011-05-19 16:31:00,4.95,13405.0,United Kingdom
558485,23084,RABBIT NIGHT LIGHT,1,2011-06-30 10:11:00,2.08,,United Kingdom
540288,22485,SET OF 2 WOODEN MARKET CRATES,1,2011-01-06 12:45:00,12.75,17634.0,United Kingdom
559163,23286,BLUE VINTAGE SPOT BEAKER,2,2011-07-06 16:33:00,1.63,,United Kingdom
557805,23165,LARGE CERAMIC TOP STORAGE JAR,12,2011-06-23 10:27:00,1.65,17651.0,United Kingdom
566303,17136A,BLUE STONES ON WIRE FOR CANDLE,24,2011-09-12 08:24:00,0.08,12997.0,United Kingdom
556507,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-06-13 09:55:00,1.65,12567.0,France
577695,37489D,PINK/GREEN FLOWER DESIGN BIG MUG,4,2011-11-21 11:55:00,0.39,15645.0,United Kingdom
543653,22174,PHOTO CUBE,1,2011-02-11 10:26:00,1.65,14796.0,United Kingdom
562933,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-08-10 16:51:00,5.79,,United Kingdom
546017,35971,ROSE FOLKART HEART DECORATIONS,6,2011-03-08 17:23:00,1.25,14507.0,United Kingdom
563444,20654,FIRST CLASS LUGGAGE TAG ,4,2011-08-16 13:50:00,1.25,16033.0,United Kingdom
551005,85099B,JUMBO BAG RED RETROSPOT,3,2011-04-26 09:48:00,4.13,,United Kingdom
576246,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2011-11-14 13:42:00,2.95,17566.0,United Kingdom
538354,85230F,JASMINE VOTIVE CANDLE,24,2010-12-10 15:45:00,0.29,16873.0,United Kingdom
537864,22966,GINGERBREAD MAN COOKIE CUTTER,12,2010-12-08 16:34:00,1.25,16700.0,United Kingdom
570676,35970,ZINC FOLKART SLEIGH BELLS,12,2011-10-11 15:10:00,1.69,14640.0,United Kingdom
569030,22365,DOORMAT RESPECTABLE HOUSE,40,2011-09-30 10:27:00,8.0,17450.0,United Kingdom
549721,22180,RETROSPOT LAMP,4,2011-04-11 15:35:00,9.95,14911.0,EIRE
552958,23284,DOORMAT KEEP CALM AND COME IN,10,2011-05-12 12:49:00,6.75,15498.0,United Kingdom
560938,22549,PICTURE DOMINOES,3,2011-07-22 11:16:00,2.46,,United Kingdom
553834,23173,REGENCY TEAPOT ROSES ,8,2011-05-19 11:47:00,9.95,15189.0,United Kingdom
539472,20618,QUEEN OF THE SKIES PASSPORT COVER ,1,2010-12-19 14:23:00,2.1,15581.0,United Kingdom
569669,23131,MISTLETOE HEART WREATH CREAM,1,2011-10-05 13:47:00,4.15,14730.0,United Kingdom
555094,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2011-05-31 13:17:00,1.65,13398.0,United Kingdom
570410,22930,BAKING MOULD HEART MILK CHOCOLATE,1,2011-10-10 13:04:00,2.55,16776.0,United Kingdom
549578,21175,GIN + TONIC DIET METAL SIGN,12,2011-04-11 08:49:00,2.55,17340.0,United Kingdom
557957,22630,DOLLY GIRL LUNCH BOX,2,2011-06-23 19:20:00,1.95,13969.0,United Kingdom
551269,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-04-27 12:21:00,1.65,12840.0,United Kingdom
550953,72598,SET/12 TAPER CANDLES,2,2011-04-21 16:17:00,1.63,,United Kingdom
560926,22219,LOVEBIRD HANGING DECORATION WHITE ,2,2011-07-22 09:20:00,1.63,,United Kingdom
572553,23322,LARGE WHITE HEART OF WICKER,4,2011-10-24 17:09:00,5.79,,United Kingdom
558614,22481,BLACK TEA TOWEL CLASSIC DESIGN,1,2011-06-30 15:56:00,0.83,,United Kingdom
556408,22549,PICTURE DOMINOES,1,2011-06-10 11:54:00,1.45,13533.0,United Kingdom
568719,22617,BAKING SET SPACEBOY DESIGN,1,2011-09-28 16:19:00,10.79,,United Kingdom
580536,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-12-04 16:07:00,1.65,12490.0,France
578103,22727,ALARM CLOCK BAKELIKE RED ,4,2011-11-23 08:42:00,3.75,17554.0,United Kingdom
541827,21442,GREEN BIRDHOUSE DECORATION,17,2011-01-21 17:05:00,1.63,,United Kingdom
546917,21576,LETS GO SHOPPING COTTON TOTE BAG,6,2011-03-18 09:17:00,2.25,14911.0,EIRE
C548463,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-18,2011-03-31 12:11:00,5.95,13225.0,United Kingdom
540469,20972,PINK CREAM FELT CRAFT TRINKET BOX ,3,2011-01-07 14:04:00,1.25,12484.0,Spain
570091,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,6,2011-10-07 11:47:00,3.25,15632.0,United Kingdom
578116,21519,GIN & TONIC DIET GREETING CARD ,12,2011-11-23 09:51:00,0.42,13078.0,United Kingdom
540821,84968A,SET OF 16 VINTAGE ROSE CUTLERY,4,2011-01-11 13:16:00,8.47,,United Kingdom
565857,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2011-09-07 14:13:00,4.95,14911.0,EIRE
556503,15056BL,EDWARDIAN PARASOL BLACK,3,2011-06-13 08:44:00,5.95,13517.0,United Kingdom
550912,21754,HOME BUILDING BLOCK WORD,3,2011-04-21 13:17:00,5.95,13267.0,United Kingdom
545661,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-03-04 14:41:00,1.25,15358.0,United Kingdom
554827,22908,PACK OF 20 NAPKINS RED APPLES,96,2011-05-26 15:19:00,0.72,14646.0,Netherlands
537666,22311,OFFICE MUG WARMER BLACK+SILVER ,1,2010-12-07 18:36:00,5.91,,United Kingdom
537240,22536,MAGIC DRAWING SLATE PURDEY,1,2010-12-06 10:08:00,0.85,,United Kingdom
581256,23357,HOT WATER BOTTLE SEX BOMB,1,2011-12-08 11:21:00,5.79,,United Kingdom
566605,23393,HOME SWEET HOME CUSHION COVER ,2,2011-09-13 16:27:00,3.75,13263.0,United Kingdom
570818,23266,SET OF 3 WOODEN STOCKING DECORATION,4,2011-10-12 12:47:00,1.25,17841.0,United Kingdom
575040,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-11-08 11:58:00,3.75,13381.0,United Kingdom
571304,23348,CHILDRENS TOY COOKING UTENSIL SET,6,2011-10-17 09:37:00,2.08,12526.0,Germany
537859,22797,CHEST OF DRAWERS GINGHAM HEART ,1,2010-12-08 16:11:00,16.95,14030.0,United Kingdom
544398,85188A,GREEN METAL SWINGING BUNNY,4,2011-02-18 12:27:00,0.85,15311.0,United Kingdom
577809,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-11-22 08:34:00,2.95,12584.0,Italy
542059,22030,SWALLOWS GREETING CARD,12,2011-01-25 11:59:00,0.42,16757.0,United Kingdom
572090,23399,HOME SWEET HOME HANGING HEART,12,2011-10-20 14:33:00,0.85,13573.0,United Kingdom
544472,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-02-21 09:09:00,2.95,15129.0,United Kingdom
562934,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-08-10 16:56:00,5.79,,United Kingdom
564539,85099B,JUMBO BAG RED RETROSPOT,10,2011-08-25 15:22:00,2.08,12715.0,Sweden
564850,22189,CREAM HEART CARD HOLDER,2,2011-08-30 16:43:00,3.95,17298.0,United Kingdom
541410,47566B,TEA TIME PARTY BUNTING,5,2011-01-17 16:06:00,4.65,13089.0,United Kingdom
561465,22869,NUMBER TILE COTTAGE GARDEN 1,1,2011-07-27 12:45:00,1.95,16447.0,United Kingdom
543652,20676,RED RETROSPOT BOWL,8,2011-02-11 10:15:00,1.25,15544.0,United Kingdom
542794,85131A,BEADED PEARL HEART WHITE ON STICK,2,2011-02-01 10:56:00,0.83,,United Kingdom
566971,23199,JUMBO BAG APPLES,10,2011-09-16 09:03:00,2.08,12963.0,United Kingdom
578344,23355,HOT WATER BOTTLE KEEP CALM,1,2011-11-24 09:21:00,10.79,,United Kingdom
552325,23204,CHARLOTTE BAG APPLES DESIGN,20,2011-05-09 09:47:00,0.85,12490.0,France
565231,20979,36 PENCILS TUBE RED RETROSPOT,1,2011-09-02 09:26:00,2.46,,United Kingdom
551136,21530,DAIRY MAID TOASTRACK,18,2011-04-26 13:05:00,0.79,15301.0,United Kingdom
555158,23172,REGENCY TEA PLATE PINK,12,2011-06-01 08:38:00,1.65,14842.0,United Kingdom
553912,22962,JAM JAR WITH PINK LID,12,2011-05-19 19:32:00,0.85,15122.0,United Kingdom
552684,22381,TOY TIDY PINK POLKADOT,1,2011-05-10 15:09:00,4.96,,United Kingdom
581006,23495,SET OF 3 PANTRY WOODEN SPOONS,12,2011-12-07 08:45:00,1.25,14911.0,EIRE
563580,22530,MAGIC DRAWING SLATE DOLLY GIRL ,1,2011-08-17 15:53:00,0.42,16706.0,United Kingdom
563557,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-08-17 13:33:00,0.85,15786.0,United Kingdom
571797,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2,2011-10-19 11:41:00,4.13,,United Kingdom
576634,23482,PEARLISED IVORY HEART LARGE ,24,2011-11-16 09:28:00,1.65,13297.0,United Kingdom
573305,22513,DOORSTOP FOOTBALL DESIGN,2,2011-10-28 16:13:00,3.75,17837.0,United Kingdom
556927,20685,DOORMAT RED RETROSPOT,50,2011-06-15 14:47:00,6.75,14156.0,EIRE
545830,22244,3 HOOK HANGER MAGIC GARDEN,2,2011-03-07 13:10:00,1.95,17634.0,United Kingdom
550500,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-04-18 15:26:00,4.96,,United Kingdom
542998,84378,SET OF 3 HEART COOKIE CUTTERS,2,2011-02-02 12:16:00,3.29,,United Kingdom
541265,85025C,PINK HEART SHAPE PHOTO FRAME,1,2011-01-16 16:23:00,1.65,17609.0,United Kingdom
544790,21060,PARTY INVITES BALLOON GIRL,2,2011-02-23 12:27:00,0.85,16940.0,United Kingdom
571274,21287,SCENTED VELVET LOUNGE CANDLE ,12,2011-10-16 12:25:00,0.38,16934.0,United Kingdom
544598,20713,JUMBO BAG OWLS,1,2011-02-21 18:10:00,4.13,,United Kingdom
544338,22644,CERAMIC CHERRY CAKE MONEY BANK,24,2011-02-18 08:47:00,1.45,12852.0,United Kingdom
580875,22067,CHOC TRUFFLE GOLD TRINKET POT ,36,2011-12-06 12:11:00,0.39,17744.0,United Kingdom
565541,23347,I LOVE LONDON BEAKER,3,2011-09-05 12:00:00,1.25,14159.0,United Kingdom
541493,20718,RED RETROSPOT SHOPPER BAG,6,2011-01-18 14:29:00,3.29,,United Kingdom
555560,37342,POLKADOT COFFEE CUP & SAUCER PINK,2,2011-06-05 14:20:00,0.79,17346.0,United Kingdom
550513,22431,WATERING CAN BLUE ELEPHANT,3,2011-04-18 16:37:00,1.95,16928.0,United Kingdom
558459,22355,CHARLOTTE BAG SUKI DESIGN,3,2011-06-29 14:20:00,0.85,15334.0,United Kingdom
571429,20984,12 PENCILS TALL TUBE POSY,1,2011-10-17 12:50:00,0.29,15335.0,United Kingdom
570983,23501,KEY RING BASEBALL BOOT UNION JACK,40,2011-10-13 11:57:00,1.25,14963.0,United Kingdom
552888,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,96,2011-05-12 10:23:00,2.55,15061.0,United Kingdom
541130,21876,POTTERING MUG,2,2011-01-14 10:15:00,3.29,,United Kingdom
562049,22113,GREY HEART HOT WATER BOTTLE,8,2011-08-02 11:33:00,3.75,14133.0,United Kingdom
536632,79066K,RETRO MOD TRAY,10,2010-12-02 11:02:00,0.85,14388.0,United Kingdom
552508,23150,IVORY SWEETHEART SOAP DISH,1,2011-05-09 16:27:00,4.96,,United Kingdom
580367,22817,CARD SUKI BIRTHDAY,9,2011-12-02 16:39:00,0.42,,United Kingdom
568567,DOT,DOTCOM POSTAGE,1,2011-09-27 18:41:00,227.99,,United Kingdom
567850,79321,CHILLI LIGHTS,4,2011-09-22 13:18:00,5.75,15067.0,United Kingdom
550476,84997B,CHILDRENS CUTLERY RETROSPOT RED ,12,2011-04-18 14:00:00,3.39,15769.0,United Kingdom
577057,21306,SET/4 DAISY MIRROR MAGNETS,1,2011-11-17 14:26:00,0.29,12748.0,United Kingdom
538349,84685,BEACH HUT KEY CABINET,2,2010-12-10 14:59:00,7.62,,United Kingdom
549743,22821,GIFT BAG PSYCHEDELIC APPLES,12,2011-04-12 10:05:00,0.65,16186.0,United Kingdom
566451,23311,VINTAGE CHRISTMAS STOCKING ,2,2011-09-12 16:14:00,2.55,18069.0,United Kingdom
555278,90214S,"LETTER ""S"" BLING KEY RING",1,2011-06-01 17:33:00,0.83,,United Kingdom
580148,22629,SPACEBOY LUNCH BOX ,1,2011-12-02 10:08:00,2.46,,United Kingdom
563844,22469,HEART OF WICKER SMALL,12,2011-08-19 14:04:00,1.65,17725.0,United Kingdom
540551,22162,HEART GARLAND RUSTIC PADDED,3,2011-01-10 09:43:00,3.36,,United Kingdom
541104,21026,SPACE OWL,1,2011-01-13 14:29:00,0.83,,United Kingdom
579146,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,5,2011-11-28 13:14:00,2.89,16347.0,United Kingdom
561797,20726,LUNCH BAG WOODLAND,30,2011-07-29 13:37:00,1.65,13178.0,United Kingdom
580730,20728,LUNCH BAG CARS BLUE,3,2011-12-05 17:28:00,4.13,,United Kingdom
566171,20725,LUNCH BAG RED RETROSPOT,2,2011-09-09 12:22:00,1.65,18118.0,United Kingdom
559055,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-07-05 17:09:00,4.13,,United Kingdom
569530,16225,RATTLE SNAKE EGGS,1,2011-10-04 14:58:00,1.25,17957.0,United Kingdom
552978,22354,RETROSPOT PADDED SEAT CUSHION,60,2011-05-12 14:46:00,3.39,12590.0,Germany
555853,82583,HOT BATHS METAL SIGN,2,2011-06-07 13:44:00,2.1,14375.0,United Kingdom
C566745,22065,CHRISTMAS PUDDING TRINKET POT ,-3,2011-09-14 15:15:00,1.45,16150.0,United Kingdom
559167,23172,REGENCY TEA PLATE PINK,48,2011-07-06 16:54:00,1.45,17997.0,United Kingdom
575965,23371,SET 36 COLOUR PENCILS SPACEBOY ,16,2011-11-13 12:32:00,1.25,13426.0,United Kingdom
547666,22759,SET OF 3 NOTEBOOKS IN PARCEL,24,2011-03-24 13:23:00,1.65,14235.0,United Kingdom
547833,22595,GINGHAM HEART DECORATION,12,2011-03-25 17:34:00,0.85,16780.0,United Kingdom
580137,23103,JINGLE BELL HEART DECORATION,24,2011-12-01 19:54:00,1.65,17566.0,United Kingdom
540998,22285,HANGING HEN ON NEST DECORATION,24,2011-01-13 10:04:00,1.65,15290.0,United Kingdom
580964,23114,VINTAGE LEAF CHOPPING BOARD  ,2,2011-12-06 14:50:00,4.95,15822.0,United Kingdom
575842,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,10,2011-11-11 12:01:00,0.29,15024.0,United Kingdom
559338,23193,BUFFALO BILL TREASURE BOOK BOX,1,2011-07-07 16:30:00,4.58,,United Kingdom
539750,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2010-12-21 15:40:00,7.62,,United Kingdom
564429,22610,PENS ASSORTED FUNNY FACE,36,2011-08-25 11:31:00,0.19,16638.0,United Kingdom
581219,23175,REGENCY MILK JUG PINK ,2,2011-12-08 09:28:00,7.46,,United Kingdom
537823,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2,2010-12-08 14:25:00,1.66,,United Kingdom
545217,35915B,BLUE KNITTED HEN ,1,2011-02-28 16:59:00,0.83,,United Kingdom
566591,17084A,TRANQUILITY MASALA INCENSE,25,2011-09-13 14:53:00,0.21,16036.0,United Kingdom
557937,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,2011-06-23 15:30:00,3.29,,United Kingdom
552239,23201,JUMBO BAG ALPHABET,1,2011-05-06 16:54:00,2.08,14056.0,United Kingdom
539595,22502,PICNIC BASKET WICKER SMALL,1,2010-12-20 13:43:00,8.47,,United Kingdom
559801,22107,PIZZA PLATE IN BOX,1,2011-07-12 13:46:00,7.46,,United Kingdom
575854,85230B,CINNAMON SCENTED VOTIVE CANDLE,24,2011-11-11 12:20:00,0.29,14125.0,United Kingdom
539471,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2010-12-19 14:16:00,0.29,17358.0,United Kingdom
562933,22310,IVORY KNITTED MUG COSY ,1,2011-08-10 16:51:00,3.29,,United Kingdom
553167,22074,6 RIBBONS SHIMMERING PINKS ,1,2011-05-13 16:19:00,2.46,,United Kingdom
537144,35953,FOLKART STAR CHRISTMAS DECORATIONS,24,2010-12-05 13:00:00,1.25,15880.0,United Kingdom
572540,23201,JUMBO BAG ALPHABET,4,2011-10-24 16:17:00,4.13,,United Kingdom
550352,22179,SET 10 LIGHTS NIGHT OWL,1,2011-04-18 10:21:00,6.75,16719.0,United Kingdom
C563606,22846,BREAD BIN DINER STYLE RED ,-1,2011-08-18 06:30:00,16.95,13925.0,United Kingdom
568160,22336,DOVE DECORATION PAINTED ZINC ,96,2011-09-25 12:25:00,0.19,17498.0,United Kingdom
566577,22430,ENAMEL WATERING CAN CREAM,2,2011-09-13 13:29:00,9.96,,United Kingdom
566599,23331,DECORATIVE WICKER HEART SMALL,2,2011-09-13 15:37:00,0.63,15998.0,United Kingdom
568170,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2011-09-25 13:08:00,3.75,16931.0,United Kingdom
550471,22963,JAM JAR WITH GREEN LID,1,2011-04-18 13:52:00,1.63,,United Kingdom
579002,23289,DOLLY GIRL CHILDRENS BOWL,4,2011-11-27 16:27:00,1.25,14093.0,United Kingdom
540977,22576,SWALLOW WOODEN CHRISTMAS DECORATION,1,2011-01-12 15:01:00,1.66,,United Kingdom
579529,21936,RED RETROSPOT PICNIC BAG,5,2011-11-30 08:50:00,2.95,12488.0,France
561911,22082,RIBBON REEL STRIPES DESIGN ,10,2011-08-01 10:26:00,1.65,12534.0,Germany
550470,20733,GOLD MINI TAPE MEASURE ,3,2011-04-18 13:49:00,0.83,,United Kingdom
568346,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-09-26 15:28:00,5.79,14096.0,United Kingdom
561894,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,1,2011-07-31 15:00:00,3.29,14456.0,United Kingdom
553182,84836,ZINC METAL HEART DECORATION,12,2011-05-15 12:21:00,1.25,17107.0,United Kingdom
539214,22926,IVORY GIANT GARDEN THERMOMETER,2,2010-12-16 12:31:00,5.95,17062.0,United Kingdom
544150,22180,RETROSPOT LAMP,1,2011-02-16 11:59:00,9.95,14180.0,United Kingdom
549989,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-04-13 16:58:00,4.95,13221.0,United Kingdom
539451,22949,36 DOILIES DOLLY GIRL,1,2010-12-17 16:59:00,2.98,,United Kingdom
571508,20996,JAZZ HEARTS ADDRESS BOOK,2,2011-10-17 15:27:00,0.83,,United Kingdom
C560880,22977,DOLLY GIRL CHILDRENS EGG CUP,-1,2011-07-21 15:39:00,1.25,15152.0,United Kingdom
539737,21411,GINGHAM HEART  DOORSTOP RED,1,2010-12-21 15:19:00,8.47,,United Kingdom
561217,21218,RED SPOTTY BISCUIT TIN,2,2011-07-25 17:09:00,8.29,,United Kingdom
569977,23534,WALL ART STOP FOR TEA ,4,2011-10-06 19:27:00,5.95,14702.0,United Kingdom
564818,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,1,2011-08-30 12:10:00,1.25,,United Kingdom
552655,22789,T-LIGHT HOLDER SWEETHEART HANGING,2,2011-05-10 14:22:00,1.95,14587.0,United Kingdom
553890,22791,T-LIGHT GLASS FLUTED ANTIQUE,10,2011-05-19 16:32:00,2.46,,United Kingdom
548894,21774,DECORATIVE CATS BATHROOM BOTTLE,1,2011-04-04 16:01:00,2.46,,United Kingdom
564300,22984,CARD GINGHAM ROSE ,12,2011-08-24 11:31:00,0.42,16723.0,United Kingdom
573601,23199,JUMBO BAG APPLES,4,2011-10-31 15:24:00,4.13,,United Kingdom
579512,22818,CARD CHRISTMAS VILLAGE,5,2011-11-29 16:47:00,0.42,,United Kingdom
544484,22379,RECYCLING BAG RETROSPOT ,50,2011-02-21 11:10:00,1.85,15321.0,United Kingdom
549966,22032,BOTANICAL LILY GREETING CARD,12,2011-04-13 14:17:00,0.42,16224.0,United Kingdom
550899,22955,36 FOIL STAR CAKE CASES ,6,2011-04-21 12:07:00,2.1,13505.0,Switzerland
569695,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,12,2011-10-05 15:35:00,1.25,16843.0,United Kingdom
567183,23342,MINT DINER WALL CLOCK,1,2011-09-18 15:32:00,8.5,14769.0,United Kingdom
542931,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2011-02-02 10:46:00,1.25,15589.0,United Kingdom
570793,23407,SET OF 2 TRAYS HOME SWEET HOME,2,2011-10-12 12:08:00,9.95,12444.0,Norway
567213,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,2011-09-19 11:04:00,2.1,14684.0,United Kingdom
566202,23412,HEART MIRROR ANTIQUE WHITE,4,2011-09-09 14:22:00,7.5,15652.0,United Kingdom
C569993,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,-4,2011-10-06 20:28:00,3.75,17633.0,United Kingdom
544214,22549,PICTURE DOMINOES,3,2011-02-17 11:19:00,2.46,,United Kingdom
548703,21985,PACK OF 12 HEARTS DESIGN TISSUES ,1,2011-04-03 11:37:00,0.29,16010.0,United Kingdom
551584,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-05-03 11:22:00,5.95,15620.0,United Kingdom
564356,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-08-24 15:47:00,2.08,13969.0,United Kingdom
571203,21213,PACK OF 72 SKULL CAKE CASES,24,2011-10-14 12:33:00,0.55,17677.0,United Kingdom
575165,23566,EGG CUP MILKMAID HEIDI,12,2011-11-08 17:05:00,1.25,14342.0,United Kingdom
567462,70007,HI TEC ALPINE HAND WARMER,1,2011-09-20 12:35:00,1.65,14446.0,United Kingdom
560281,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,2011-07-17 15:59:00,0.83,17984.0,United Kingdom
571706,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-10-18 15:26:00,2.08,15144.0,United Kingdom
568207,35970,ZINC FOLKART SLEIGH BELLS,12,2011-09-25 15:34:00,1.69,15150.0,United Kingdom
573020,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-10-27 12:37:00,0.85,14842.0,United Kingdom
541493,21989,PACK OF 20 SKULL PAPER NAPKINS,3,2011-01-18 14:29:00,1.63,,United Kingdom
579512,20711,JUMBO BAG TOYS ,1,2011-11-29 16:47:00,4.13,,United Kingdom
546387,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,12,2011-03-11 13:34:00,2.1,16766.0,United Kingdom
551173,85093,CANDY SPOT EGG WARMER HARE,1,2011-04-26 16:54:00,0.83,,United Kingdom
543036,22132,RED LOVE HEART SHAPE CUP,6,2011-02-02 15:57:00,0.85,17223.0,United Kingdom
560186,84527,FLAMES SUNGLASSES PINK LENSES,1,2011-07-15 11:57:00,1.95,17266.0,United Kingdom
539437,47559B,TEA TIME OVEN GLOVE,1,2010-12-17 14:54:00,2.51,,United Kingdom
569545,22620,4 TRADITIONAL SPINNING TOPS,1,2011-10-04 16:37:00,2.46,,United Kingdom
566296,84792,ENCHANTED BIRD COATHANGER 5 HOOK,2,2011-09-11 15:47:00,4.65,17841.0,United Kingdom
563217,20718,RED RETROSPOT SHOPPER BAG,10,2011-08-14 13:21:00,1.25,13515.0,United Kingdom
577490,22735,RIBBON REEL SOCKS AND MITTENS,1,2011-11-20 12:11:00,1.65,16464.0,United Kingdom
550290,22570,FELTCRAFT CUSHION RABBIT,4,2011-04-15 14:45:00,3.75,15246.0,United Kingdom
546843,21383,PACK OF 12 STICKY BUNNIES,12,2011-03-17 12:40:00,0.65,12472.0,Germany
570841,21039,RED RETROSPOT SHOPPING BAG,12,2011-10-12 14:18:00,2.55,12553.0,France
567793,22894,TABLECLOTH RED APPLES DESIGN ,2,2011-09-22 11:40:00,9.95,12657.0,France
568721,37327,ASSTD MULTICOLOUR CIRCLES MUG,6,2011-09-28 16:24:00,0.97,,United Kingdom
576617,23193,BUFFALO BILL TREASURE BOOK BOX,1,2011-11-15 16:57:00,4.58,,United Kingdom
568173,16161P,WRAP ENGLISH ROSE ,25,2011-09-25 13:16:00,0.42,16187.0,United Kingdom
558077,22740,POLKADOT PEN,96,2011-06-26 10:59:00,0.85,13408.0,United Kingdom
572306,22112,CHOCOLATE HOT WATER BOTTLE,2,2011-10-23 15:11:00,4.95,17841.0,United Kingdom
565967,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-09-08 11:27:00,1.65,14646.0,Netherlands
559796,22041,"RECORD FRAME 7"" SINGLE SIZE ",3,2011-07-12 13:30:00,4.96,,United Kingdom
576329,21900,"KEY FOB , SHED",2,2011-11-14 15:22:00,1.63,,United Kingdom
561320,20984,12 PENCILS TALL TUBE POSY,1,2011-07-26 12:57:00,0.29,16942.0,United Kingdom
561197,20751,FUNKY WASHING UP GLOVES ASSORTED,4,2011-07-25 14:35:00,2.1,16364.0,United Kingdom
569132,21889,WOODEN BOX OF DOMINOES,6,2011-09-30 13:54:00,1.25,17757.0,United Kingdom
544935,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-25 09:09:00,1.69,13870.0,United Kingdom
